"day","symbol","asset_type","open","high","low","close","volume"
"2021-04-06","PG","stock","31.67","30.89","31.19","31.67","1855623"
"2021-04-06","V","stock","152.77","152.77","155.67","155.96","44853392"
"2021-04-05","BTC","crypto","38504.77000000","39978.91000000","35904.95000000","36678.49000000","377478"
"2021-04-05","COST","stock","481.92","480.52","483.70","486.53","1940257"
"2021-04-05","ETH","crypto","8381.33000000","8381.33000000","7557.21000000","7660.43000000","475194"
"2021-04-05","JNJ","stock","235.94","234.05","234.66","235.94","3387759"
"2021-04-05","MSFT","stock","127.57","123.90","125.25","127.64","17623266"
"2021-04-05","PG","stock","31.44","31.44","31.65","31.83","2030624"
"2021-04-05","V","stock","163.71","155.00","155.08","163.71","1662468"
"2021-04-02","BTC","crypto","39716.82000000","42791.66000000","38061.60000000","41724.70000000","5867241"
"2021-04-02","COST","stock","488.99","480.72","482.35","488.99","4983834"
"2021-04-02","ETH","crypto","8116.96000000","8448.05000000","7771.61000000","8073.38000000","5776222"
"2021-04-02","JNJ","stock","242.21","234.35","235.20","242.21","5584064"
"2021-04-02","MSFT","stock","124.46","124.46","127.44","127.60","4134073"
"2021-04-02","PG","stock","31.47","31.44","31.47","31.62","2527063"
"2021-04-02","V","stock","160.26","160.26","161.66","162.31","475660"
"2021-04-01","BTC","crypto","37505.02000000","39794.71000000","37505.02000000","38212.37000000","1916373"
"2021-04-01","COST","stock","486.20","482.19","489.97","499.35","1578931"
"2021-04-01","ETH","crypto","8799.19000000","8946.08000000","7834.54000000","8013.86000000","5808832"
"2021-04-01","JNJ","stock","248.16","239.49","241.92","248.16","4156269"
"2021-04-01","MSFT","stock","123.64","122.40","124.03","125.46","8418499"
"2021-04-01","PG","stock","31.49","31.36","31.45","31.76","1166545"
"2021-04-01","V","stock","157.69","157.69","161.74","162.55","2776158"
"2021-03-31","BTC","crypto","38200.62000000","40292.05000000","36776.82000000","37670.90000000","1386788"
"2021-03-31","COST","stock","491.70","479.72","484.06","491.70","3210123"
"2021-03-31","ETH","crypto","9111.27000000","9329.10000000","8624.92000000","8888.04000000","2376443"
"2021-03-31","JNJ","stock","235.06","235.06","248.47","248.74","8423508"
"2021-03-31","MSFT","stock","120.35","120.35","123.20","124.30","6679047"
"2021-03-31","PG","stock","31.84","31.31","31.57","31.84","2693537"
"2021-03-31","V","stock","170.75","157.61","158.58","170.75","4858844"
"2021-03-30","BTC","crypto","35675.67000000","40534.30000000","35389.98000000","37876.40000000","3217298"
"2021-03-30","COST","stock","491.36","489.28","489.37","491.54","4656509"
"2021-03-30","ETH","crypto","8213.33000000","9238.87000000","8213.33000000","9108.81000000","467958"
"2021-03-30","JNJ","stock","237.92","227.96","237.24","239.69","16414672"
"2021-03-30","MSFT","stock","125.94","120.29","120.44","125.94","2061023"
"2021-03-30","PG","stock","31.32","31.32","31.76","31.92","841632"
"2021-03-30","V","stock","162.44","162.44","168.79","169.89","10795777"
"2021-03-29","BTC","crypto","36661.23000000","38752.00000000","33619.76000000","37304.30000000","1612228"
"2021-03-29","COST","stock","494.57","487.38","489.63","494.57","3593999"
"2021-03-29","ETH","crypto","8128.53000000","8327.15000000","7913.04000000","8235.99000000","977327"
"2021-03-29","JNJ","stock","242.73","235.66","237.30","242.73","2042235"
"2021-03-29","MSFT","stock","128.23","125.21","126.09","128.23","11570245"
"2021-03-29","PG","stock","31.06","31.06","31.44","31.48","6045681"
"2021-03-29","V","stock","156.48","156.48","162.95","163.42","2960921"
"2021-03-26","BTC","crypto","35322.84000000","37299.39000000","33582.87000000","35521.27000000","602874"
"2021-03-26","COST","stock","492.36","492.36","494.24","494.45","3337824"
"2021-03-26","ETH","crypto","7280.06000000","7737.18000000","7014.19000000","7582.04000000","1725710"
"2021-03-26","JNJ","stock","255.57","242.07","243.81","255.57","1556782"
"2021-03-26","MSFT","stock","128.97","126.66","126.77","128.97","869457"
"2021-03-26","PG","stock","30.95","30.89","31.10","31.30","13607466"
"2021-03-26","V","stock","154.25","154.25","155.43","155.88","3533578"
"2021-03-25","BTC","crypto","36574.57000000","36574.57000000","33499.02000000","34793.27000000","1684177"
"2021-03-25","COST","stock","488.38","488.38","494.01","497.18","3055119"
"2021-03-25","ETH","crypto","6830.06000000","7226.75000000","6701.82000000","7139.94000000","1549518"
"2021-03-25","JNJ","stock","248.12","248.12","252.60","252.90","1650586"
"2021-03-25","MSFT","stock","129.99","129.00","129.00","129.99","3606009"
"2021-03-25","PG","stock","30.32","30.32","30.88","31.21","845949"
"2021-03-25","V","stock","161.57","153.59","155.27","161.57","1996783"
"2021-03-24","BTC","crypto","35883.75000000","37896.23000000","34814.13000000","36309.16000000","24465857"
"2021-03-24","COST","stock","492.92","488.10","489.22","492.92","8184986"
"2021-03-24","ETH","crypto","6527.60000000","7070.88000000","6290.85000000","6769.71000000","218942"
"2021-03-24","JNJ","stock","254.38","249.55","250.72","254.38","1715928"
"2021-03-24","MSFT","stock","124.40","124.40","129.47","132.26","2350171"
"2021-03-24","PG","stock","30.70","30.26","30.28","30.70","622468"
"2021-03-24","V","stock","168.56","160.24","161.89","168.56","5959508"
"2021-03-23","BTC","crypto","39020.91000000","39743.41000000","34288.40000000","35543.82000000","4438540"
"2021-03-23","COST","stock","499.33","483.31","491.01","499.33","2864832"
"2021-03-23","ETH","crypto","6786.62000000","6795.67000000","6353.91000000","6538.00000000","4806259"
"2021-03-23","JNJ","stock","247.71","247.71","251.09","251.94","1331239"
"2021-03-23","MSFT","stock","121.92","121.92","124.48","124.65","8727934"
"2021-03-23","PG","stock","30.17","30.17","30.67","30.70","770021"
"2021-03-23","V","stock","165.87","165.87","170.84","171.91","6126167"
"2021-03-22","BTC","crypto","40705.99000000","41375.18000000","36908.95000000","38399.70000000","1302412"
"2021-03-22","COST","stock","483.06","483.06","497.63","497.78","3157775"
"2021-03-22","ETH","crypto","6417.62000000","6801.20000000","6276.23000000","6631.21000000","619362"
"2021-03-22","JNJ","stock","244.66","244.66","251.07","254.10","420483"
"2021-03-22","MSFT","stock","125.77","122.77","122.97","125.77","4736501"
"2021-03-22","PG","stock","30.50","30.07","30.26","30.50","3987825"
"2021-03-22","V","stock","161.09","161.09","167.33","170.53","2360219"
"2021-03-19","BTC","crypto","40857.31000000","43006.39000000","38367.07000000","42496.46000000","4659049"
"2021-03-19","COST","stock","489.63","481.65","484.10","489.63","7588188"
"2021-03-19","ETH","crypto","6882.77000000","6882.77000000","6350.34000000","6608.22000000","3029092"
"2021-03-19","JNJ","stock","241.22","241.22","243.91","244.26","737164"
"2021-03-19","MSFT","stock","129.28","122.21","125.57","129.28","3128575"
"2021-03-19","PG","stock","30.56","30.49","30.55","30.83","1243803"
"2021-03-19","V","stock","161.35","152.28","158.03","162.89","614097"
"2021-03-18","BTC","crypto","35105.04000000","41289.76000000","33453.98000000","40201.73000000","437209"
"2021-03-18","COST","stock","489.20","488.61","489.82","490.55","9889898"
"2021-03-18","ETH","crypto","6806.66000000","7211.39000000","6609.93000000","6795.90000000","904021"
"2021-03-18","JNJ","stock","241.45","237.33","239.98","243.42","1833048"
"2021-03-18","MSFT","stock","128.69","128.69","130.04","130.15","2732022"
"2021-03-18","PG","stock","29.87","29.87","30.43","30.47","2133688"
"2021-03-18","V","stock","159.31","159.31","161.35","168.96","870943"
"2021-03-17","BTC","crypto","40304.68000000","40711.81000000","34968.96000000","35879.61000000","1464634"
"2021-03-17","COST","stock","488.64","488.64","490.85","495.50","2998705"
"2021-03-17","ETH","crypto","6910.99000000","7482.61000000","6910.99000000","7181.03000000","4492175"
"2021-03-17","JNJ","stock","243.62","237.18","239.30","243.62","5995503"
"2021-03-17","MSFT","stock","131.90","129.25","130.06","134.02","7035438"
"2021-03-17","PG","stock","30.80","29.67","29.82","30.80","1485586"
"2021-03-17","V","stock","167.95","157.69","158.50","167.95","1742257"
"2021-03-16","BTC","crypto","36347.24000000","43236.26000000","36347.24000000","39597.17000000","443627"
"2021-03-16","COST","stock","496.02","486.08","489.45","496.02","5690144"
"2021-03-16","ETH","crypto","6915.23000000","7227.21000000","6740.43000000","7136.79000000","10222114"
"2021-03-16","JNJ","stock","240.58","238.33","239.84","240.58","4654836"
"2021-03-16","MSFT","stock","131.69","131.69","132.33","132.84","616148"
"2021-03-16","PG","stock","30.95","30.59","30.65","30.95","6532307"
"2021-03-16","V","stock","161.37","161.37","164.78","165.55","55814531"
"2021-03-15","BTC","crypto","35922.79000000","38869.78000000","35581.70000000","37370.40000000","4671383"
"2021-03-15","COST","stock","506.72","497.59","498.04","506.72","3840423"
"2021-03-15","ETH","crypto","6578.59000000","7061.94000000","6519.31000000","6832.29000000","2367694"
"2021-03-15","JNJ","stock","237.54","237.54","243.01","244.90","10060396"
"2021-03-15","MSFT","stock","131.52","130.00","131.28","132.24","2973644"
"2021-03-15","PG","stock","30.79","30.53","30.97","31.23","687914"
"2021-03-15","V","stock","155.10","155.10","160.93","162.60","1021657"
"2021-03-12","BTC","crypto","32733.56000000","37756.68000000","32733.56000000","35488.68000000","1790303"
"2021-03-12","COST","stock","478.84","478.84","505.31","516.30","8585660"
"2021-03-12","ETH","crypto","6760.74000000","6821.78000000","6595.89000000","6712.79000000","568561"
"2021-03-12","JNJ","stock","232.11","232.11","237.76","237.94","5332394"
"2021-03-12","MSFT","stock","129.31","129.31","130.84","131.86","454437"
"2021-03-12","PG","stock","30.37","30.37","30.83","30.89","1687642"
"2021-03-12","V","stock","147.04","147.04","157.77","161.73","1575973"
"2021-03-11","BTC","crypto","35777.44000000","36299.31000000","31980.85000000","33914.19000000","4618200"
"2021-03-11","COST","stock","480.64","479.05","479.22","480.64","2657801"
"2021-03-11","ETH","crypto","6503.14000000","6953.96000000","6503.14000000","6722.41000000","3867068"
"2021-03-11","JNJ","stock","241.52","230.80","231.54","241.52","461187"
"2021-03-11","MSFT","stock","131.30","124.83","129.01","131.30","4076454"
"2021-03-11","PG","stock","30.56","30.47","30.54","31.10","1966118"
"2021-03-11","V","stock","150.14","147.03","148.89","150.65","7035415"
"2021-03-10","BTC","crypto","34952.13000000","36240.09000000","34794.96000000","35621.95000000","4312718"
"2021-03-10","COST","stock","495.00","478.12","479.66","495.00","1660300"
"2021-03-10","ETH","crypto","6526.52000000","6925.42000000","6344.19000000","6567.48000000","1497614"
"2021-03-10","JNJ","stock","237.54","237.54","239.19","240.65","11785798"
"2021-03-10","MSFT","stock","132.69","128.48","129.85","132.69","1157822"
"2021-03-10","PG","stock","30.31","30.12","30.55","30.93","2394444"
"2021-03-10","V","stock","154.40","148.15","149.49","154.40","1158418"
"2021-03-09","BTC","crypto","35935.50000000","36837.98000000","33974.60000000","35058.57000000","3286747"
"2021-03-09","COST","stock","491.04","491.04","495.40","496.52","2889750"
"2021-03-09","ETH","crypto","6495.95000000","6586.74000000","6134.36000000","6475.70000000","5614232"
"2021-03-09","JNJ","stock","237.72","235.93","239.97","243.41","3417933"
"2021-03-09","MSFT","stock","134.23","133.72","133.98","134.23","1191976"
"2021-03-09","PG","stock","29.95","29.95","30.33","30.48","5706403"
"2021-03-09","V","stock","163.22","154.22","154.98","163.22","5384361"
"2021-03-08","BTC","crypto","35428.52000000","37824.34000000","33597.41000000","35218.84000000","4969379"
"2021-03-08","COST","stock","486.70","486.24","489.67","493.00","1083434"
"2021-03-08","ETH","crypto","6688.06000000","6688.06000000","6056.74000000","6522.19000000","454094"
"2021-03-08","JNJ","stock","238.30","237.25","237.69","238.30","29458880"
"2021-03-08","MSFT","stock","133.24","133.10","133.12","133.24","313320"
"2021-03-08","PG","stock","29.96","29.95","29.96","29.96","323793"
"2021-03-08","V","stock","158.19","158.19","161.92","163.36","796359"
"2021-03-05","BTC","crypto","29902.61000000","30584.94000000","27037.07000000","30199.66000000","1868252"
"2021-03-05","COST","stock","489.89","481.46","487.12","493.58","1500340"
"2021-03-05","ETH","crypto","6074.87000000","6415.10000000","5681.39000000","6311.01000000","754400"
"2021-03-05","JNJ","stock","240.63","234.77","238.05","240.63","7863017"
"2021-03-05","MSFT","stock","134.49","133.01","133.56","134.49","1614452"
"2021-03-05","PG","stock","29.52","29.52","29.89","29.98","5180737"
"2021-03-05","V","stock","158.49","158.31","158.62","162.67","7875881"
"2021-03-04","BTC","crypto","29350.80000000","31197.48000000","28381.95000000","28550.27000000","1111746"
"2021-03-04","COST","stock","495.50","488.28","488.51","495.50","6482676"
"2021-03-04","ETH","crypto","6070.37000000","6359.32000000","6070.37000000","6206.82000000","562600"
"2021-03-04","JNJ","stock","237.93","235.53","238.94","240.86","7975563"
"2021-03-04","MSFT","stock","126.50","126.50","132.73","134.91","6404446"
"2021-03-04","PG","stock","29.66","29.37","29.46","29.66","2312082"
"2021-03-04","V","stock","163.29","158.95","159.55","163.29","1797365"
"2021-03-03","BTC","crypto","29818.48000000","31718.40000000","28021.85000000","30093.02000000","512123"
"2021-03-03","COST","stock","500.67","493.75","494.57","500.67","3980364"
"2021-03-03","ETH","crypto","6071.97000000","6390.25000000","5706.21000000","5980.88000000","405332"
"2021-03-03","JNJ","stock","246.78","238.10","238.67","246.78","3659438"
"2021-03-03","MSFT","stock","126.59","126.39","126.95","128.02","4190981"
"2021-03-03","PG","stock","29.29","29.29","29.63","29.64","2225064"
"2021-03-03","V","stock","158.90","158.90","162.76","162.78","1416399"
"2021-03-02","BTC","crypto","29220.43000000","30700.09000000","25708.10000000","29617.96000000","1913580"
"2021-03-02","COST","stock","506.29","490.25","498.46","506.29","838590"
"2021-03-02","ETH","crypto","6254.09000000","6608.14000000","5543.69000000","6086.45000000","1384340"
"2021-03-02","JNJ","stock","244.34","244.34","246.92","248.57","1915853"
"2021-03-02","MSFT","stock","125.71","121.64","126.88","134.75","4032780"
"2021-03-02","PG","stock","28.81","28.81","29.22","29.22","559050"
"2021-03-02","V","stock","159.80","159.80","160.55","161.13","9230666"
"2021-03-01","BTC","crypto","30662.90000000","30662.90000000","27903.36000000","28666.35000000","4400317"
"2021-03-01","COST","stock","495.66","495.66","501.11","506.23","4144683"
"2021-03-01","ETH","crypto","6406.47000000","6617.55000000","6068.88000000","6338.14000000","1968149"
"2021-03-01","JNJ","stock","243.36","242.85","246.32","246.59","1646552"
"2021-03-01","MSFT","stock","125.28","120.97","125.84","129.83","7160983"
"2021-03-01","PG","stock","29.01","28.31","28.71","29.17","4661020"
"2021-03-01","V","stock","160.53","154.34","159.38","160.95","2817049"
"2021-02-26","BTC","crypto","28523.76000000","31564.36000000","28219.33000000","28906.10000000","877784"
"2021-02-26","COST","stock","494.92","492.89","496.76","500.32","653661"
"2021-02-26","ETH","crypto","5970.17000000","6119.71000000","5633.58000000","6005.16000000","796639"
"2021-02-26","JNJ","stock","250.80","243.77","244.24","250.80","3501359"
"2021-02-26","MSFT","stock","126.38","121.86","124.92","127.30","1118709"
"2021-02-26","PG","stock","28.52","28.52","28.97","29.03","4137065"
"2021-02-26","V","stock","154.33","154.33","160.67","163.80","1542212"
"2021-02-25","BTC","crypto","30815.20000000","30815.20000000","28456.79000000","29410.76000000","1106314"
"2021-02-25","COST","stock","500.15","488.31","492.73","503.11","1630150"
"2021-02-25","ETH","crypto","5699.15000000","6229.07000000","5495.65000000","5836.72000000","1337884"
